chip,device,READ,WL_23,BL_0,7976794.3525945665,1.2536364306229553e-07,1.2024310415438371e-05,0.09964690359811296,unformed
chip,device,READ,WL_23,BL_1,906519.6715808605,1.103120021936337e-06,2.2210743837418278e-07,0.09957015932381473,unformed
chip,device,READ,WL_23,BL_2,7004421.509233634,1.4276696493518303e-07,1.4288738329066267e-06,0.09977403137008996,unformed
chip,device,READ,WL_23,BL_3,5280.754769423057,0.0001893668696358066,1.2960575190800462e-05,0.0990937371483518,set
chip,device,READ,WL_23,BL_4,1691005.3598642529,5.913641811757924e-07,4.875566955663205e-06,0.09952907609438624,unformed
chip,device,READ,WL_23,BL_5,2138187.234826917,4.676858900436512e-07,2.3443162658205192e-05,0.09869697637328073,unformed
chip,device,READ,WL_23,BL_6,2006.5958553561713,0.0004983564564487251,4.068362432598119e-05,0.10175336007459435,set
chip,device,READ,WL_23,BL_7,477199.4377946388,2.0955598871228064e-06,6.523478850975554e-06,0.10176652445003603,unformed
chip,device,READ,WL_23,BL_8,5419086.44822347,1.845329484138103e-07,3.7539189287913497e-05,0.09872349938910675,unformed
chip,device,READ,WL_23,BL_9,5465319.233497123,1.8297192849613738e-07,6.615736666181265e-06,0.09882705628014689,unformed
chip,device,READ,WL_23,BL_10,11321082.175286796,8.833077832284767e-08,2.7034951622546584e-05,0.09932703926168969,unformed
chip,device,READ,WL_23,BL_11,5151.2988113961965,0.00019412579945618847,1.5097150429954198e-05,0.09913754488626011,set
chip,device,READ,WL_23,BL_12,715288.0718813937,1.398038132202792e-06,1.1591282556684847e-05,0.09948876420295778,unformed
chip,device,READ,WL_23,BL_13,4229604.987093827,2.3642869796384998e-07,5.558168444970399e-06,0.09921697894359384,unformed
chip,device,READ,WL_23,BL_14,8820.01135384796,0.00011337853885683763,7.370816260547877e-06,0.09901755758143341,set
chip,device,READ,WL_23,BL_15,10939.836793123106,9.140904191812169e-05,7.239793995571151e-06,0.09855403499563624,set
chip,device,READ,WL_23,BL_16,2426001.582360156,4.1220088530492284e-07,5.603993901120821e-08,0.10073512806250161,unformed
chip,device,READ,WL_23,BL_17,93392827.13522841,1.070746041933228e-08,-5.361054407516268e-10,0.09914764659242913,unformed
chip,device,READ,WL_23,BL_18,736174.5254595868,1.3583735451531815e-06,7.31063441181409e-08,0.10052237082612449,unformed
chip,device,READ,WL_23,BL_19,2541.4464413650853,0.0003934767161423519,3.076358826144397e-05,0.10065764144412444,set
chip,device,READ,WL_23,BL_20,6607415.311230561,1.5134511043982804e-07,1.2067105354701176e-08,0.10100712794972046,unformed
chip,device,READ,WL_23,BL_21,4096716.560520563,2.440979221352164e-07,-1.2335647613844757e-08,0.10096682955737649,unformed
chip,device,READ,WL_23,BL_22,1354251.2264184582,7.384154287566464e-07,1.8215278415310003e-05,0.09900170933911995,unformed
chip,device,READ,WL_23,BL_23,527693.7216868054,1.8950386538680783e-06,9.322113336140364e-08,0.09793657456090214,unformed
chip,device,READ,WL_23,BL_24,6863185.746354592,1.4570493018219039e-07,2.0696795271027468e-05,0.09864465858661679,unformed
chip,device,READ,WL_23,BL_25,994777.9879473707,1.0052494246112184e-06,5.898159253447423e-07,0.09955381353230677,unformed
chip,device,READ,WL_23,BL_26,8372.202231033856,0.00011944288640009514,8.281111669932466e-06,0.09972601994953899,set
chip,device,READ,WL_23,BL_27,2599936.6125916145,3.846247616795553e-07,2.796575273922843e-07,0.1004406633089318,unformed
chip,device,READ,WL_23,BL_28,2736587.6256439555,3.654185930789213e-07,1.6735594284720042e-05,0.09959695912107762,unformed
chip,device,READ,WL_23,BL_29,4705756.906038578,2.1250566486270637e-07,4.9565808460168586e-05,0.09996005032215166,unformed
chip,device,READ,WL_23,BL_30,3157060.0295352885,3.167503913909415e-07,7.142858699330401e-06,0.09762892846275022,unformed
chip,device,READ,WL_23,BL_31,1075614.8759646295,9.297007900743128e-07,1.249010934194069e-05,0.09806047542398225,unformed
