3,BL_8,BL_9,BL_10,BL_12,BL_13,BL_14,BL_15
WL_0,3191.5635095788307,2154.1893391654858,9991.92307710336,3720351.165950093,8255.080864532178,5031.725687819453,5611.480473697556
WL_0,3191.5635095788307,2154.1893391654858,9991.92307710336,3720351.165950093,8255.080864532178,5031.725687819453,5611.480473697556
WL_0,3191.5635095788307,2154.1893391654858,9991.92307710336,3720351.165950093,8255.080864532178,5031.725687819453,5611.480473697556
WL_0,3191.5635095788307,2154.1893391654858,9991.92307710336,3720351.165950093,8255.080864532178,5031.725687819453,5611.480473697556
WL_0,3191.5635095788307,2154.1893391654858,9991.92307710336,3720351.165950093,8255.080864532178,5031.725687819453,5611.480473697556
WL_0,3191.5635095788307,2154.1893391654858,9991.92307710336,3720351.165950093,8255.080864532178,5031.725687819453,5611.480473697556
WL_0,3191.5635095788307,2154.1893391654858,9991.92307710336,3720351.165950093,8255.080864532178,5031.725687819453,5611.480473697556
