3,BL_3,BL_7,BL_11,BL_15,BL_19,BL_23,BL_27,BL_31
WL_0,623.5966229552945,888.7521370861101,885.4221616965295,696.8643812998524,484.7951500131919,519.8088805746295,1149.5578799266534,948.7791152662792
WL_0,623.5966229552945,888.7521370861101,885.4221616965295,696.8643812998524,484.7951500131919,519.8088805746295,1149.5578799266534,948.7791152662792
WL_0,623.5966229552945,888.7521370861101,885.4221616965295,696.8643812998524,484.7951500131919,519.8088805746295,1149.5578799266534,948.7791152662792
WL_0,623.5966229552945,888.7521370861101,885.4221616965295,696.8643812998524,484.7951500131919,519.8088805746295,1149.5578799266534,948.7791152662792
WL_0,623.5966229552945,888.7521370861101,885.4221616965295,696.8643812998524,484.7951500131919,519.8088805746295,1149.5578799266534,948.7791152662792
WL_0,623.5966229552945,888.7521370861101,885.4221616965295,696.8643812998524,484.7951500131919,519.8088805746295,1149.5578799266534,948.7791152662792
WL_0,623.5966229552945,888.7521370861101,885.4221616965295,696.8643812998524,484.7951500131919,519.8088805746295,1149.5578799266534,948.7791152662792
WL_0,623.5966229552945,888.7521370861101,885.4221616965295,696.8643812998524,484.7951500131919,519.8088805746295,1149.5578799266534,948.7791152662792
