3,BL_1
WL_0,259.5435241399754
WL_1,259.5435241399754
WL_2,259.5435241399754
WL_3,259.5435241399754
WL_4,259.5435241399754
WL_5,259.5435241399754
WL_6,259.5435241399754
WL_7,259.5435241399754
WL_8,259.5435241399754
WL_9,259.5435241399754
WL_10,259.5435241399754
WL_11,259.5435241399754
WL_12,259.5435241399754
WL_13,259.5435241399754
WL_14,259.5435241399754
WL_15,259.5435241399754
WL_16,259.5435241399754
WL_17,259.5435241399754
WL_18,259.5435241399754
WL_19,259.5435241399754
WL_20,259.5435241399754
WL_21,259.5435241399754
WL_22,259.5435241399754
WL_23,259.5435241399754
WL_24,259.5435241399754
WL_25,259.5435241399754
WL_26,259.5435241399754
WL_27,259.5435241399754
WL_28,259.5435241399754
WL_29,259.5435241399754
WL_30,259.5435241399754
WL_31,259.5435241399754
WL_32,259.5435241399754
WL_33,259.5435241399754
WL_34,259.5435241399754
WL_35,259.5435241399754
WL_36,259.5435241399754
WL_37,259.5435241399754
WL_38,259.5435241399754
WL_39,259.5435241399754
WL_40,259.5435241399754
WL_41,259.5435241399754
WL_42,259.5435241399754
WL_43,259.5435241399754
WL_44,259.5435241399754
WL_45,259.5435241399754
WL_46,259.5435241399754
WL_47,259.5435241399754
WL_48,259.5435241399754
WL_49,259.5435241399754
WL_50,259.5435241399754
WL_51,259.5435241399754
WL_52,259.5435241399754
WL_53,259.5435241399754
WL_54,259.5435241399754
WL_55,259.5435241399754
WL_56,259.5435241399754
WL_57,259.5435241399754
WL_58,259.5435241399754
WL_59,259.5435241399754
WL_60,259.5435241399754
WL_61,259.5435241399754
WL_62,259.5435241399754
WL_63,259.5435241399754
WL_64,259.5435241399754
WL_65,259.5435241399754
WL_66,259.5435241399754
WL_67,259.5435241399754
WL_68,259.5435241399754
WL_69,259.5435241399754
WL_70,259.5435241399754
WL_71,259.5435241399754
WL_72,259.5435241399754
WL_73,259.5435241399754
WL_74,259.5435241399754
WL_75,259.5435241399754
WL_76,259.5435241399754
WL_77,259.5435241399754
WL_78,259.5435241399754
WL_79,259.5435241399754
WL_80,259.5435241399754
WL_81,259.5435241399754
WL_82,259.5435241399754
WL_83,259.5435241399754
WL_84,259.5435241399754
WL_85,259.5435241399754
WL_86,259.5435241399754
WL_87,259.5435241399754
WL_88,259.5435241399754
WL_89,259.5435241399754
WL_90,259.5435241399754
WL_91,259.5435241399754
WL_92,259.5435241399754
WL_93,259.5435241399754
WL_94,259.5435241399754
WL_95,259.5435241399754
WL_96,259.5435241399754
WL_97,259.5435241399754
WL_98,259.5435241399754
WL_99,259.5435241399754
WL_100,259.5435241399754
WL_101,259.5435241399754
WL_102,259.5435241399754
WL_103,259.5435241399754
WL_104,259.5435241399754
WL_105,259.5435241399754
WL_106,259.5435241399754
WL_107,259.5435241399754
WL_108,259.5435241399754
WL_109,259.5435241399754
WL_110,259.5435241399754
WL_111,259.5435241399754
WL_112,259.5435241399754
WL_113,259.5435241399754
WL_114,259.5435241399754
WL_115,259.5435241399754
WL_116,259.5435241399754
WL_117,259.5435241399754
WL_118,259.5435241399754
WL_119,259.5435241399754
WL_120,259.5435241399754
WL_121,259.5435241399754
WL_122,259.5435241399754
WL_123,259.5435241399754
WL_124,259.5435241399754
WL_125,259.5435241399754
WL_126,259.5435241399754
WL_127,259.5435241399754
