3,BL_3,BL_7,BL_11,BL_15,BL_19,BL_23,BL_27,BL_31
WL_0,635.7831169994785,907.7002742036552,877.8270917195098,701.3452035573604,472.0407798540112,513.7027899916012,1148.263247563808,922.7978110401884
WL_0,635.7831169994785,907.7002742036552,877.8270917195098,701.3452035573604,472.0407798540112,513.7027899916012,1148.263247563808,922.7978110401884
WL_0,635.7831169994785,907.7002742036552,877.8270917195098,701.3452035573604,472.0407798540112,513.7027899916012,1148.263247563808,922.7978110401884
WL_0,635.7831169994785,907.7002742036552,877.8270917195098,701.3452035573604,472.0407798540112,513.7027899916012,1148.263247563808,922.7978110401884
WL_0,635.7831169994785,907.7002742036552,877.8270917195098,701.3452035573604,472.0407798540112,513.7027899916012,1148.263247563808,922.7978110401884
WL_0,635.7831169994785,907.7002742036552,877.8270917195098,701.3452035573604,472.0407798540112,513.7027899916012,1148.263247563808,922.7978110401884
WL_0,635.7831169994785,907.7002742036552,877.8270917195098,701.3452035573604,472.0407798540112,513.7027899916012,1148.263247563808,922.7978110401884
WL_0,635.7831169994785,907.7002742036552,877.8270917195098,701.3452035573604,472.0407798540112,513.7027899916012,1148.263247563808,922.7978110401884
