3,BL_10,BL_11,BL_12,BL_13,BL_14,BL_15,BL_16,BL_17
WL_0,18526537.992203616,3735603.905973315,1439591.0684131992,34611895.04411999,17572.35757418306,3666401.758070984,2593605.75716741,3183993.971889071
WL_0,18526537.992203616,3735603.905973315,1439591.0684131992,34611895.04411999,17572.35757418306,3666401.758070984,2593605.75716741,3183993.971889071
WL_0,18526537.992203616,3735603.905973315,1439591.0684131992,34611895.04411999,17572.35757418306,3666401.758070984,2593605.75716741,3183993.971889071
WL_0,18526537.992203616,3735603.905973315,1439591.0684131992,34611895.04411999,17572.35757418306,3666401.758070984,2593605.75716741,3183993.971889071
WL_0,18526537.992203616,3735603.905973315,1439591.0684131992,34611895.04411999,17572.35757418306,3666401.758070984,2593605.75716741,3183993.971889071
WL_0,18526537.992203616,3735603.905973315,1439591.0684131992,34611895.04411999,17572.35757418306,3666401.758070984,2593605.75716741,3183993.971889071
WL_0,18526537.992203616,3735603.905973315,1439591.0684131992,34611895.04411999,17572.35757418306,3666401.758070984,2593605.75716741,3183993.971889071
WL_0,18526537.992203616,3735603.905973315,1439591.0684131992,34611895.04411999,17572.35757418306,3666401.758070984,2593605.75716741,3183993.971889071
