3,BL_10,BL_11,BL_12,BL_13,BL_14,BL_15,BL_16,BL_17
WL_0,16773454.444406131,3724114.112911226,1446778.758248481,47596322.13653319,17586.115578818517,3732772.703210767,2604091.777992734,3340129.837875647
WL_0,16773454.444406131,3724114.112911226,1446778.758248481,47596322.13653319,17586.115578818517,3732772.703210767,2604091.777992734,3340129.837875647
WL_0,16773454.444406131,3724114.112911226,1446778.758248481,47596322.13653319,17586.115578818517,3732772.703210767,2604091.777992734,3340129.837875647
WL_0,16773454.444406131,3724114.112911226,1446778.758248481,47596322.13653319,17586.115578818517,3732772.703210767,2604091.777992734,3340129.837875647
WL_0,16773454.444406131,3724114.112911226,1446778.758248481,47596322.13653319,17586.115578818517,3732772.703210767,2604091.777992734,3340129.837875647
WL_0,16773454.444406131,3724114.112911226,1446778.758248481,47596322.13653319,17586.115578818517,3732772.703210767,2604091.777992734,3340129.837875647
WL_0,16773454.444406131,3724114.112911226,1446778.758248481,47596322.13653319,17586.115578818517,3732772.703210767,2604091.777992734,3340129.837875647
WL_0,16773454.444406131,3724114.112911226,1446778.758248481,47596322.13653319,17586.115578818517,3732772.703210767,2604091.777992734,3340129.837875647
