none,open,READ,WL_0,BL_0,14837146.923314748,6.739840248050811e-08,2.0219520744152432e-08,0.2998993618444861,unformed
none,open,READ,WL_0,BL_0,20279462.636070333,4.931097129868406e-08,1.4793291389605217e-08,0.2998975317228514,unformed
none,open,READ,WL_0,BL_0,28444978.149358097,3.5155590373429995e-08,1.0546677112028997e-08,0.2998792305065099,unformed
none,open,READ,WL_0,BL_0,12753777.339662418,7.840814320084948e-08,2.3522442960254844e-08,0.29978040393826483,unformed
none,open,READ,WL_0,BL_0,15375349.412086206,6.503917232696665e-08,1.9511751698089992e-08,0.30002747035887645,unformed
none,open,READ,WL_0,BL_0,14019257.716952078,7.133045273793638e-08,2.139913582138091e-08,0.2996815773700198,unformed
none,open,READ,WL_0,BL_0,13149431.858272744,7.604891304644975e-08,2.2814673913934923e-08,0.29973831114067967,unformed
none,open,READ,WL_0,BL_0,22425290.206843052,4.459251098988459e-08,1.3377753296965375e-08,0.30002747035887645,unformed
none,open,READ,WL_0,BL_0,27226879.32952477,3.6728410476172424e-08,1.1018523142851727e-08,0.29988655099304623,unformed
none,open,READ,WL_0,BL_0,16156777.060999982,6.189353212119568e-08,1.8568059636358704e-08,0.2998041955195092,unformed
